order_id,order_date,customer_id,customer_type,product_category,product_name,unit_price,quantity,total_amount,prefecture,payment_method
K002027,2024-09-18,C0272,個人,OA用品,電卓,676,4,2705,埼玉,代金引換
K001870,2024-09-18,C0218,個人,食品飲料,ミネラルウォーター（24本）,1283,1,1283,大阪,代金引換
K000510,2024-09-18,C0162,個人,食品飲料,緑茶ペット（24本）,880,5,4402,東京,クレジットカード
K001620,2024-09-18,C0170,法人,OA用品,コピー用紙（A4・500枚）,433,14,6056,東京,請求書払い
K000197,2024-09-18,C0228,個人,生活用品,紙コップ（100個）,1187,1,1187,大阪,クレジットカード
K002967,2024-09-18,C0113,法人,文具,修正テープ,635,2,1270,福岡,銀行振込
K000720,2024-09-18,C0013,個人,OA用品,LANケーブル（5m）,1242,4,4967,福岡,代金引換
K004149,2024-09-18,C0060,個人,文具,ボールペン（10本）,1193,3,3579,東京,クレジットカード
K001344,2024-09-18,C0084,法人,食品飲料,緑茶ペット（24本）,1183,4,4732,東京,銀行振込
K002370,2024-09-18,C0219,個人,OA用品,USBメモリ32GB,597,3,1792,埼玉,クレジットカード
K001889,2024-09-18,C0216,法人,文具,クリアファイル（20枚）,1620,11,17816,神奈川,請求書払い
K002215,2024-09-18,C0297,法人,OA用品,コピー用紙（A4・500枚）,1229,5,6147,東京,請求書払い
K004590,2024-09-18,C0028,法人,オフィス家具,書庫（スチール）,1840,13,23918,神奈川,請求書払い
K000160,2024-09-18,C0182,個人,文具,ボールペン（10本）,752,4,3010,大阪,請求書払い
K001318,2024-09-19,C0024,個人,食品飲料,ドリップコーヒー（50杯）,908,2,1816,大阪,クレジットカード
K004091,2024-09-19,C0055,法人,文具,クリアファイル（20枚）,1434,4,5737,東京,請求書払い
K000003,2024-09-19,C0048,法人,文具,付箋セット,1315,2,2631,東京,クレジットカード
K003762,2024-09-19,C0253,法人,文具,修正テープ,1960,11,21560,大阪,請求書払い
K003774,2024-09-19,C0216,法人,生活用品,紙コップ（100個）,616,2,1233,神奈川,銀行振込
K002974,2024-09-19,C0282,個人,生活用品,ウェットティッシュ,503,2,1006,北海道,クレジットカード
K003220,2024-09-19,C0077,法人,文具,クリアファイル（20枚）,2469,1,2469,大阪,請求書払い
K001404,2024-09-19,C0229,個人,オフィス家具,パーテーション,903,9,8123,東京,クレジットカード
K001767,2024-09-19,C0234,個人,OA用品,トナーカートリッジ,1953,5,9766,大阪,クレジットカード
K001954,2024-09-19,C0094,個人,食品飲料,個包装菓子アソート,716,5,3578,大阪,クレジットカード
K000806,2024-09-19,C0035,法人,文具,ボールペン（10本）,452,13,5881,神奈川,請求書払い
K003895,2024-09-19,C0253,法人,OA用品,LANケーブル（5m）,743,2,1487,大阪,請求書払い
K001875,2024-09-19,C0094,個人,文具,ノート（A4・5冊）,660,7,4622,東京,代金引換
K003882,2024-09-19,C0061,法人,文具,修正テープ,622,2,1244,埼玉,クレジットカード
K001742,2024-09-19,C0213,法人,文具,修正テープ,981,1,981,愛知,請求書払い
K003125,2024-09-19,C0023,法人,文具,クリアファイル（20枚）,680,2,1360,福岡,請求書払い
K001365,2024-09-19,C0295,法人,文具,クリアファイル（20枚）,1742,4,6969,北海道,クレジットカード
K003017,2024-09-19,C0258,個人,OA用品,電卓,1194,7,8355,北海道,クレジットカード
K001792,2024-09-19,C0029,法人,オフィス家具,デスクトップワゴン,955,26,24840,神奈川,請求書払い
K000385,2024-09-19,C0093,個人,OA用品,USBメモリ32GB,1055,3,3164,福岡,代金引換
K003081,2024-09-19,C0025,法人,OA用品,電卓,741,20,14821,埼玉,請求書払い
K004495,2024-09-19,C0020,個人,文具,修正テープ,1520,8,12156,神奈川,クレジットカード
K002138,2024-09-19,C0197,個人,食品飲料,ドリップコーヒー（50杯）,1018,7,7123,東京,クレジットカード
K004507,2024-09-19,C0262,法人,文具,ノート（A4・5冊）,523,4,2092,東京,銀行振込
K004282,2024-09-19,C0107,個人,生活用品,トイレットペーパー（12ロール）,785,6,4707,大阪,代金引換
K001896,2024-09-19,C0293,個人,OA用品,コピー用紙（A4・500枚）,1194,5,5969,東京,クレジットカード
K001573,2024-09-19,C0217,個人,生活用品,ハンドソープ詰替,1744,2,3487,東京,請求書払い
K001004,2024-09-19,C0044,法人,OA用品,LANケーブル（5m）,754,11,8295,東京,請求書払い
K003500,2024-09-19,C0250,個人,OA用品,トナーカートリッジ,2411,5,12053,大阪,クレジットカード
K000973,2024-09-19,C0031,個人,オフィス家具,書庫（スチール）,917,3,2752,東京,クレジットカード
K003045,2024-09-20,C0166,法人,OA用品,トナーカートリッジ,500,2,1000,北海道,請求書払い
K001472,2024-09-20,C0119,法人,OA用品,コピー用紙（A4・500枚）,2481,8,19846,神奈川,請求書払い
K001345,2024-09-20,C0271,個人,生活用品,ゴミ袋（90L・50枚）,471,5,2353,大阪,クレジットカード
K004832,2024-09-20,C0268,法人,文具,クリアファイル（20枚）,1491,2,2981,埼玉,請求書払い
K000266,2024-09-20,C0207,個人,文具,クリアファイル（20枚）,495,2,991,東京,クレジットカード
K000326,2024-09-20,C0007,法人,OA用品,コピー用紙（A4・500枚）,691,8,5532,東京,銀行振込
K004646,2024-09-20,C0268,法人,生活用品,ハンドソープ詰替,1785,2,3571,大阪,請求書払い
K001164,2024-09-20,C0158,法人,生活用品,紙コップ（100個）,1119,15,16791,福岡,銀行振込
K004909,2024-09-20,C0152,法人,文具,付箋セット,1275,5,6377,福岡,請求書払い
K003794,2024-09-20,C0012,法人,生活用品,トイレットペーパー（12ロール）,1777,17,30209,東京,請求書払い
K003117,2024-09-20,C0173,法人,生活用品,ウェットティッシュ,630,5,3152,東京,請求書払い
K004029,2024-09-20,C0038,法人,OA用品,トナーカートリッジ,890,4,3560,東京,請求書払い
K001066,2024-09-20,C0106,個人,生活用品,ゴミ袋（90L・50枚）,1045,3,3134,東京,クレジットカード
K001802,2024-09-20,C0229,個人,文具,クリアファイル（20枚）,981,4,3922,福岡,クレジットカード
K004948,2024-09-20,C0136,法人,文具,修正テープ,1085,2,2169,埼玉,請求書払い
K002205,2024-09-20,C0217,個人,オフィス家具,会議用テーブル,1672,2,3345,北海道,クレジットカード
K003138,2024-09-20,C0256,法人,文具,付箋セット,2312,26,60113,愛知,クレジットカード
K004729,2024-09-20,C0012,法人,オフィス家具,デスクトップワゴン,1518,5,7592,東京,クレジットカード
K002669,2024-09-20,C0199,法人,文具,修正テープ,921,5,4603,福岡,銀行振込
K000829,2024-09-20,C0007,法人,生活用品,ウェットティッシュ,2292,5,11460,大阪,請求書払い
K002614,2024-09-20,C0114,法人,文具,付箋セット,1000,21,21007,東京,請求書払い
K003137,2024-09-20,C0086,個人,食品飲料,ドリップコーヒー（50杯）,2117,15,31751,北海道,クレジットカード
K002231,2024-09-20,C0285,法人,生活用品,ゴミ袋（90L・50枚）,883,2,1766,大阪,銀行振込
K000960,2024-09-20,C0003,個人,文具,クリアファイル（20枚）,817,3,2452,東京,クレジットカード
K002917,2024-09-20,C0213,法人,OA用品,電卓,1558,1,1558,東京,銀行振込
K003332,2024-09-20,C0286,法人,文具,クリアファイル（20枚）,604,17,10274,東京,銀行振込
K002535,2024-09-20,C0265,法人,オフィス家具,オフィスチェア,495,11,5446,埼玉,銀行振込
K004486,2024-09-20,C0186,法人,生活用品,ゴミ袋（90L・50枚）,1113,5,5566,東京,請求書払い
K000724,2024-09-20,C0155,個人,OA用品,LANケーブル（5m）,849,2,1697,大阪,クレジットカード
K004922,2024-09-20,C0170,法人,文具,修正テープ,277,8,2218,大阪,請求書払い
K002537,2024-09-20,C0269,法人,OA用品,USBメモリ32GB,981,7,6867,東京,銀行振込
K003707,2024-09-20,C0208,個人,生活用品,ゴミ袋（90L・50枚）,2086,10,20856,福岡,クレジットカード
K003579,2024-09-20,C0148,個人,食品飲料,ミネラルウォーター（24本）,517,12,6205,福岡,クレジットカード
K001905,2024-09-21,C0176,法人,オフィス家具,書庫（スチール）,800,27,21587,東京,請求書払い
K004597,2024-09-21,C0239,法人,オフィス家具,書庫（スチール）,2437,5,12183,埼玉,銀行振込
K002277,2024-09-21,C0077,法人,文具,修正テープ,1284,4,5135,福岡,請求書払い
K000764,2024-09-21,C0029,法人,食品飲料,緑茶ペット（24本）,994,17,16896,東京,請求書払い
K000654,2024-09-21,C0154,法人,文具,ノート（A4・5冊）,1081,2,2163,北海道,請求書払い
K004929,2024-09-21,C0201,個人,文具,ボールペン（10本）,697,8,5577,大阪,クレジットカード
K003208,2024-09-22,C0078,法人,文具,ボールペン（10本）,1339,2,2677,東京,請求書払い
K001834,2024-09-22,C0086,個人,オフィス家具,書庫（スチール）,641,7,4487,東京,クレジットカード
K000628,2024-09-22,C0176,法人,生活用品,ウェットティッシュ,1561,13,20295,大阪,請求書払い
K000218,2024-09-22,C0256,法人,食品飲料,スティックスープ,306,10,3057,東京,請求書払い
K000463,2024-09-22,C0220,法人,OA用品,USBメモリ32GB,801,7,5607,埼玉,クレジットカード
K003405,2024-09-22,C0135,個人,生活用品,ウェットティッシュ,2088,8,16705,福岡,クレジットカード
K003102,2024-09-22,C0064,法人,文具,付箋セット,703,5,3513,東京,請求書払い
K000620,2024-09-22,C0274,法人,文具,付箋セット,1288,2,2576,神奈川,銀行振込
K000743,2024-09-22,C0265,法人,生活用品,ハンドソープ詰替,1261,10,12613,東京,請求書払い
K002731,2024-09-22,C0281,法人,文具,ノート（A4・5冊）,1529,2,3057,東京,請求書払い
K004084,2024-09-22,C0142,法人,生活用品,紙コップ（100個）,872,2,1744,東京,クレジットカード
K003681,2024-09-23,C0019,個人,文具,修正テープ,1477,4,5906,東京,代金引換
K004714,2024-09-23,C0271,個人,文具,付箋セット,1368,6,8207,福岡,代金引換
K000420,2024-09-23,C0081,法人,文具,修正テープ,560,7,3920,東京,請求書払い
K000448,2024-09-23,C0188,法人,文具,修正テープ,561,14,7860,愛知,クレジットカード
K000399,2024-09-23,C0184,個人,生活用品,ハンドソープ詰替,1662,4,6648,福岡,クレジットカード
K001156,2024-09-23,C0168,法人,OA用品,USBメモリ32GB,2837,10,28374,東京,請求書払い
K004639,2024-09-23,C0234,個人,文具,ボールペン（10本）,1958,1,1958,福岡,クレジットカード
K002341,2024-09-23,C0052,法人,オフィス家具,パーテーション,997,5,4986,神奈川,銀行振込
K004605,2024-09-23,C0016,法人,OA用品,USBメモリ32GB,1147,4,4590,東京,請求書払い
K004527,2024-09-23,C0300,法人,食品飲料,ミネラルウォーター（24本）,1618,1,1618,埼玉,請求書払い
K003993,2024-09-23,C0018,個人,文具,ノート（A4・5冊）,1007,10,10071,東京,クレジットカード
K000389,2024-09-23,C0277,法人,生活用品,ウェットティッシュ,284,8,2270,北海道,銀行振込
K002539,2024-09-23,C0131,法人,文具,ノート（A4・5冊）,1215,11,13369,愛知,銀行振込
K004191,2024-09-23,C0292,法人,文具,修正テープ,1387,2,2774,福岡,請求書払い
K003631,2024-09-23,C0145,法人,文具,ボールペン（10本）,1123,7,7864,北海道,請求書払い
K004956,2024-09-23,C0137,個人,OA用品,LANケーブル（5m）,1280,7,8959,東京,クレジットカード
K001995,2024-09-23,C0288,個人,オフィス家具,デスクトップワゴン,1346,7,9423,神奈川,代金引換
K002842,2024-09-23,C0011,法人,OA用品,USBメモリ32GB,1057,11,11623,福岡,請求書払い
K002211,2024-09-23,C0169,法人,OA用品,LANケーブル（5m）,748,5,3739,北海道,請求書払い
K002603,2024-09-23,C0146,個人,OA用品,トナーカートリッジ,951,12,11414,東京,クレジットカード
K003336,2024-09-23,C0231,法人,文具,ノート（A4・5冊）,1154,13,15000,大阪,請求書払い
K003738,2024-09-23,C0103,法人,生活用品,ゴミ袋（90L・50枚）,2456,4,9824,東京,銀行振込
K000852,2024-09-23,C0065,法人,文具,クリアファイル（20枚）,999,5,4997,愛知,請求書払い
K003739,2024-09-23,C0054,法人,オフィス家具,パーテーション,575,15,8623,福岡,請求書払い
K004960,2024-09-23,C0069,個人,食品飲料,スティックスープ,2196,1,2196,東京,クレジットカード
K003326,2024-09-23,C0254,法人,オフィス家具,パーテーション,685,2,1371,福岡,請求書払い
K002929,2024-09-23,C0147,法人,生活用品,トイレットペーパー（12ロール）,623,2,1245,大阪,銀行振込
K001199,2024-09-23,C0013,個人,生活用品,トイレットペーパー（12ロール）,1603,3,4808,北海道,クレジットカード
K003033,2024-09-23,C0173,法人,文具,修正テープ,2006,4,8022,北海道,クレジットカード
K004964,2024-09-23,C0260,法人,文具,付箋セット,1254,11,13789,大阪,銀行振込
K002160,2024-09-23,C0001,個人,生活用品,紙コップ（100個）,1148,2,2296,大阪,代金引換
K003891,2024-09-23,C0092,法人,文具,クリアファイル（20枚）,752,15,11278,埼玉,請求書払い
K004763,2024-09-24,C0138,法人,食品飲料,ミネラルウォーター（24本）,2925,5,14625,愛知,クレジットカード
K004303,2024-09-24,C0195,個人,生活用品,ゴミ袋（90L・50枚）,787,3,2360,神奈川,クレジットカード
K003941,2024-09-24,C0072,法人,文具,付箋セット,1218,1,1218,神奈川,銀行振込
K001631,2024-09-24,C0240,法人,食品飲料,ミネラルウォーター（24本）,673,4,2692,福岡,請求書払い
K002423,2024-09-24,C0126,法人,OA用品,LANケーブル（5m）,1432,10,14317,東京,請求書払い
K001108,2024-09-24,C0121,個人,オフィス家具,デスクトップワゴン,2276,2,4552,東京,代金引換
K001857,2024-09-24,C0008,個人,OA用品,電卓,2228,6,13367,愛知,代金引換
K004003,2024-09-24,C0192,個人,OA用品,USBメモリ32GB,1519,8,12155,北海道,クレジットカード
K003433,2024-09-24,C0035,法人,OA用品,コピー用紙（A4・500枚）,1270,7,8892,東京,請求書払い
K000108,2024-09-24,,法人,OA用品,USBメモリ32GB,1082,4,4326,大阪,銀行振込
K002945,2024-09-24,C0052,法人,OA用品,トナーカートリッジ,2081,2,4162,東京,銀行振込
K000400,2024-09-24,C0198,法人,文具,クリアファイル（20枚）,1370,24,32886,北海道,請求書払い
K002071,2024-09-24,C0162,個人,生活用品,ウェットティッシュ,2329,2,4658,愛知,クレジットカード
K004243,2024-09-24,C0105,個人,文具,ボールペン（10本）,558,3,1675,福岡,代金引換
K000332,2024-09-24,C0055,法人,食品飲料,ドリップコーヒー（50杯）,2570,5,12850,東京,クレジットカード
K003338,2024-09-24,C0217,個人,生活用品,ウェットティッシュ,2344,15,35161,埼玉,クレジットカード
K001749,2024-09-24,C0272,個人,OA用品,トナーカートリッジ,1290,6,7741,神奈川,請求書払い
K001201,2024-09-24,C0291,法人,文具,ノート（A4・5冊）,564,2,1128,東京,請求書払い
K002807,2024-09-24,C0122,法人,生活用品,トイレットペーパー（12ロール）,822,2,1645,東京,請求書払い
K000559,2024-09-24,C0180,法人,生活用品,ウェットティッシュ,2030,4,8119,大阪,銀行振込
K003743,2024-09-24,C0274,法人,文具,クリアファイル（20枚）,1583,2,3166,埼玉,クレジットカード
K003528,2024-09-24,C0197,個人,文具,ノート（A4・5冊）,1620,12,19440,大阪,代金引換
K001646,2024-09-24,C0289,法人,OA用品,USBメモリ32GB,967,2,1934,神奈川,請求書払い
K004574,2024-09-24,C0088,法人,文具,ノート（A4・5冊）,1116,4,4462,東京,請求書払い
K004575,2024-09-24,C0046,個人,文具,クリアファイル（20枚）,1705,11,18759,愛知,クレジットカード
K002006,2024-09-24,C0290,法人,OA用品,トナーカートリッジ,1542,1,1542,東京,請求書払い
K002868,2024-09-24,C0090,法人,生活用品,紙コップ（100個）,521,8,4166,愛知,請求書払い
K000711,2024-09-24,C0261,個人,生活用品,ハンドソープ詰替,979,7,6852,東京,クレジットカード
K004919,2024-09-24,C0068,個人,文具,修正テープ,1022,10,10223,大阪,クレジットカード
K001812,2024-09-25,C0186,法人,OA用品,電卓,567,7,3970,東京,請求書払い
K002493,2024-09-25,C0054,法人,オフィス家具,会議用テーブル,1026,7,7184,大阪,請求書払い
K004584,2024-09-25,C0232,法人,文具,ノート（A4・5冊）,645,2,1290,神奈川,請求書払い
K004849,2024-09-25,C0152,法人,文具,ボールペン（10本）,2636,7,18451,東京,請求書払い
K001478,2024-09-25,C0255,法人,食品飲料,個包装菓子アソート,1302,5,6510,東京,クレジットカード
K002542,2024-09-25,,法人,OA用品,コピー用紙（A4・500枚）,888,4,3553,大阪,請求書払い
K001903,2024-09-25,C0051,法人,文具,付箋セット,3795,2,7589,福岡,クレジットカード
K003645,2024-09-25,C0185,法人,オフィス家具,パーテーション,1991,20,39822,埼玉,請求書払い
K000767,2024-09-25,,個人,OA用品,電卓,1754,2,3508,東京,クレジットカード
K004238,2024-09-25,C0256,法人,文具,ノート（A4・5冊）,1584,2,3167,大阪,銀行振込
K003377,2024-09-25,C0256,法人,生活用品,トイレットペーパー（12ロール）,1909,5,9544,東京,銀行振込
K003169,2024-09-25,C0266,個人,生活用品,ハンドソープ詰替,1709,4,6835,神奈川,クレジットカード
K003323,2024-09-25,C0227,法人,OA用品,電卓,1083,4,4333,東京,銀行振込
K003588,2024-09-25,C0021,個人,食品飲料,緑茶ペット（24本）,536,3,1608,福岡,クレジットカード
K002443,2024-09-25,C0207,個人,オフィス家具,会議用テーブル,1541,19,29278,愛知,クレジットカード
K001884,2024-09-25,C0203,法人,文具,クリアファイル（20枚）,1416,11,15571,大阪,請求書払い
K004363,2024-09-25,C0087,法人,文具,クリアファイル（20枚）,864,7,6045,埼玉,銀行振込
K001991,2024-09-25,C0138,法人,OA用品,LANケーブル（5m）,984,24,23608,大阪,請求書払い
K004939,2024-09-25,C0135,個人,食品飲料,ミネラルウォーター（24本）,803,3,2409,福岡,請求書払い
K004622,2024-09-25,C0076,個人,生活用品,紙コップ（100個）,1017,12,12199,北海道,請求書払い
K000919,2024-09-25,C0260,法人,OA用品,LANケーブル（5m）,693,4,2770,福岡,請求書払い
K002502,2024-09-25,C0295,法人,文具,付箋セット,858,7,6006,東京,銀行振込
K002839,2024-09-25,C0031,個人,食品飲料,ミネラルウォーター（24本）,414,2,827,神奈川,代金引換
K002902,2024-09-25,C0293,個人,文具,クリアファイル（20枚）,2228,16,35641,埼玉,代金引換
K001179,2024-09-25,C0130,法人,生活用品,ウェットティッシュ,1026,13,13341,埼玉,請求書払い
K003423,2024-09-25,C0031,個人,食品飲料,ミネラルウォーター（24本）,776,3,2329,大阪,クレジットカード
K000093,2024-09-25,C0120,個人,食品飲料,ミネラルウォーター（24本）,1642,6,9854,神奈川,クレジットカード
K003421,2024-09-25,C0216,法人,文具,ボールペン（10本）,1248,2,2495,東京,請求書払い
K001510,2024-09-25,C0237,個人,文具,修正テープ,306,6,1838,東京,クレジットカード
K001245,2024-09-25,C0289,法人,OA用品,トナーカートリッジ,703,2,1405,東京,請求書払い
K002638,2024-09-25,C0273,個人,オフィス家具,デスクトップワゴン,2114,7,14801,大阪,代金引換
K000432,2024-09-25,C0146,個人,文具,付箋セット,784,11,8622,福岡,代金引換
K000158,2024-09-25,C0112,法人,文具,修正テープ,739,4,2958,埼玉,クレジットカード
K002188,2024-09-25,C0179,法人,食品飲料,ドリップコーヒー（50杯）,1611,4,6444,東京,請求書払い
K001690,2024-09-25,C0121,個人,OA用品,USBメモリ32GB,1025,16,16399,東京,クレジットカード
K004063,2024-09-25,C0032,法人,文具,修正テープ,953,4,3810,大阪,請求書払い
K004815,2024-09-26,C0046,個人,生活用品,ウェットティッシュ,1161,6,6965,東京,クレジットカード
K004079,2024-09-26,C0044,法人,文具,付箋セット,2550,4,10201,大阪,請求書払い
K000689,2024-09-26,C0210,法人,OA用品,LANケーブル（5m）,1315,10,13152,東京,請求書払い
K002705,2024-09-26,C0175,個人,文具,クリアファイル（20枚）,2468,6,14806,福岡,クレジットカード
K002893,2024-09-26,C0023,法人,オフィス家具,書庫（スチール）,1164,5,5819,東京,請求書払い
K000077,2024-09-26,C0020,個人,生活用品,ゴミ袋（90L・50枚）,555,6,3330,東京,クレジットカード
K001743,2024-09-26,C0040,個人,文具,ノート（A4・5冊）,610,2,1220,北海道,代金引換
K000550,2024-09-26,C0141,個人,生活用品,トイレットペーパー（12ロール）,748,10,7479,大阪,請求書払い
K001206,2024-09-26,C0185,法人,食品飲料,ミネラルウォーター（24本）,317,13,4121,福岡,請求書払い
K001057,2024-09-26,C0205,個人,OA用品,LANケーブル（5m）,2820,6,16918,東京,クレジットカード
K003651,2024-09-26,C0292,法人,生活用品,トイレットペーパー（12ロール）,3090,4,12359,神奈川,請求書払い
K001243,2024-09-26,C0270,個人,生活用品,紙コップ（100個）,2653,7,18572,大阪,クレジットカード
K002655,2024-09-26,C0208,個人,文具,付箋セット,418,2,836,北海道,クレジットカード
K001063,2024-09-26,C0046,個人,食品飲料,ドリップコーヒー（50杯）,1303,4,5212,東京,クレジットカード
K000982,2024-09-26,C0171,個人,文具,ノート（A4・5冊）,4582,4,18330,大阪,クレジットカード
K002816,2024-09-26,C0166,法人,食品飲料,ドリップコーヒー（50杯）,586,2,1172,神奈川,請求書払い
K002540,2024-09-26,C0291,法人,文具,クリアファイル（20枚）,629,21,13210,大阪,銀行振込
K000095,2024-09-26,C0248,個人,OA用品,コピー用紙（A4・500枚）,1121,5,5607,愛知,クレジットカード
K001818,2024-09-26,C0153,法人,文具,修正テープ,1110,11,12207,福岡,請求書払い
K000297,2024-09-26,C0098,法人,OA用品,コピー用紙（A4・500枚）,800,20,16001,大阪,請求書払い
K004990,2024-09-26,C0024,個人,OA用品,USBメモリ32GB,3068,2,6137,埼玉,代金引換
K002080,2024-09-26,C0169,法人,オフィス家具,デスクトップワゴン,2071,5,10357,東京,クレジットカード
K000071,2024-09-26,C0014,法人,生活用品,ゴミ袋（90L・50枚）,891,11,9806,愛知,請求書払い
K000535,2024-09-26,C0211,法人,文具,クリアファイル（20枚）,1476,2,2952,愛知,銀行振込
K004685,2024-09-27,C0133,法人,文具,ボールペン（10本）,833,7,5828,神奈川,クレジットカード
K002008,2024-09-27,C0049,個人,文具,修正テープ,510,2,1019,東京,代金引換
K004758,2024-09-27,C0083,個人,オフィス家具,書庫（スチール）,809,2,1618,大阪,請求書払い
K001387,2024-09-27,C0095,法人,オフィス家具,書庫（スチール）,1017,2,2035,東京,請求書払い
K002711,2024-09-27,C0048,法人,オフィス家具,会議用テーブル,737,1,737,北海道,請求書払い
K001242,2024-09-27,C0245,法人,OA用品,USBメモリ32GB,2281,7,15969,愛知,クレジットカード
K003376,2024-09-27,C0205,個人,食品飲料,緑茶ペット（24本）,1217,2,2434,東京,クレジットカード
K004853,2024-09-27,C0057,法人,文具,クリアファイル（20枚）,774,4,3097,東京,請求書払い
K002699,2024-09-27,C0198,法人,食品飲料,ドリップコーヒー（50杯）,597,8,4776,北海道,請求書払い
K000861,2024-09-27,C0292,法人,OA用品,LANケーブル（5m）,664,10,6642,埼玉,請求書払い
K001806,2024-09-27,C0026,法人,文具,ボールペン（10本）,679,11,7474,東京,請求書払い
K002700,2024-09-27,C0205,個人,食品飲料,個包装菓子アソート,2410,10,24101,東京,クレジットカード
K003683,2024-09-27,C0167,法人,オフィス家具,書庫（スチール）,497,11,5469,東京,請求書払い
K003569,2024-09-27,C0236,法人,文具,クリアファイル（20枚）,1047,5,5234,大阪,請求書払い
K002091,2024-09-27,C0196,法人,文具,修正テープ,654,7,4575,東京,請求書払い
K000394,2024-09-27,C0127,個人,OA用品,USBメモリ32GB,3048,2,6096,神奈川,クレジットカード
K002596,2024-09-27,C0089,個人,文具,修正テープ,1790,6,10742,大阪,代金引換
K003693,2024-09-27,C0218,個人,文具,クリアファイル（20枚）,1586,11,17446,東京,請求書払い
K000451,2024-09-27,C0211,法人,オフィス家具,オフィスチェア,732,5,3661,埼玉,銀行振込
K001861,2024-09-27,C0086,個人,生活用品,トイレットペーパー（12ロール）,1733,2,3465,大阪,クレジットカード
K003320,2024-09-27,C0260,法人,生活用品,ウェットティッシュ,240,2,480,東京,請求書払い
K000052,2024-09-27,C0130,法人,生活用品,ハンドソープ詰替,919,10,9186,大阪,請求書払い
K002261,2024-09-27,C0110,法人,OA用品,LANケーブル（5m）,2477,1,2477,東京,請求書払い
K001824,2024-09-27,C0018,個人,文具,ノート（A4・5冊）,839,7,5873,神奈川,クレジットカード
K001563,2024-09-28,C0141,個人,文具,ノート（A4・5冊）,693,1,693,大阪,クレジットカード
K002937,2024-09-28,C0285,法人,オフィス家具,オフィスチェア,1899,10,18993,大阪,請求書払い
K004150,2024-09-28,C0125,法人,文具,付箋セット,908,4,3630,北海道,請求書払い
K001177,2024-09-28,C0031,個人,文具,クリアファイル（20枚）,2422,2,4844,東京,代金引換
K001713,2024-09-28,C0034,法人,文具,クリアファイル（20枚）,1327,7,9286,大阪,銀行振込
K004055,2024-09-28,C0077,法人,生活用品,ウェットティッシュ,1174,2,2348,愛知,銀行振込
K001273,2024-09-28,C0011,法人,OA用品,USBメモリ32GB,865,15,12979,愛知,クレジットカード
K000200,2024-09-28,C0011,法人,文具,ノート（A4・5冊）,1298,4,5190,東京,クレジットカード
K002723,2024-09-28,C0057,法人,文具,ボールペン（10本）,870,4,3478,東京,クレジットカード
K001099,2024-09-28,C0230,法人,オフィス家具,会議用テーブル,1735,5,8673,愛知,銀行振込
K004489,2024-09-28,C0273,個人,OA用品,USBメモリ32GB,561,5,2806,東京,クレジットカード
K002875,2024-09-28,C0067,個人,オフィス家具,デスクトップワゴン,1434,3,4302,大阪,クレジットカード
K003472,2024-09-28,C0079,個人,文具,ノート（A4・5冊）,757,4,3027,神奈川,クレジットカード
K004438,2024-09-29,C0115,個人,生活用品,紙コップ（100個）,738,9,6640,福岡,請求書払い
K002722,2024-09-29,C0158,法人,OA用品,トナーカートリッジ,764,24,18330,北海道,銀行振込
K003325,2024-09-29,C0070,法人,文具,ノート（A4・5冊）,1563,18,28130,愛知,請求書払い
K003923,2024-09-29,C0252,法人,文具,付箋セット,1794,7,12557,東京,銀行振込
K004602,2024-09-29,C0109,個人,生活用品,ゴミ袋（90L・50枚）,1439,2,2877,大阪,代金引換
K002746,2024-09-29,C0050,法人,オフィス家具,書庫（スチール）,566,2,1131,埼玉,請求書払い
K002643,2024-09-29,C0110,法人,文具,ノート（A4・5冊）,691,11,7599,北海道,銀行振込
K004798,2024-09-29,C0194,法人,文具,ノート（A4・5冊）,558,10,5585,愛知,請求書払い
K004583,2024-09-29,C0282,個人,文具,ボールペン（10本）,1205,1,1205,北海道,クレジットカード
K001649,2024-09-29,C0238,法人,OA用品,電卓,903,4,3613,埼玉,請求書払い
K004310,2024-09-29,C0101,個人,OA用品,電卓,1476,10,14758,東京,クレジットカード
K001470,2024-09-29,C0281,法人,OA用品,トナーカートリッジ,881,8,7045,埼玉,銀行振込
K003966,2024-09-30,C0181,個人,文具,付箋セット,592,2,1184,大阪,クレジットカード
K001775,2024-09-30,C0035,法人,文具,付箋セット,623,2,1246,愛知,請求書払い
K000026,2024-09-30,C0106,個人,文具,クリアファイル（20枚）,1846,8,14772,東京,代金引換
K002378,2024-09-30,C0271,個人,生活用品,ゴミ袋（90L・50枚）,1018,5,5088,大阪,クレジットカード
K002066,2024-09-30,C0071,個人,生活用品,紙コップ（100個）,940,8,7523,神奈川,クレジットカード
K004707,2024-09-30,C0113,法人,文具,ノート（A4・5冊）,999,8,7990,大阪,銀行振込
K000760,2024-09-30,C0249,個人,文具,ノート（A4・5冊）,608,13,7907,大阪,請求書払い
K003190,2024-09-30,C0195,個人,オフィス家具,書庫（スチール）,962,17,16348,神奈川,クレジットカード
K001772,2024-09-30,C0280,法人,オフィス家具,デスクトップワゴン,1739,1,1739,福岡,クレジットカード
K004351,2024-09-30,C0266,個人,生活用品,トイレットペーパー（12ロール）,1800,4,7202,愛知,クレジットカード
K001900,2024-09-30,C0153,法人,文具,付箋セット,1025,11,11271,東京,クレジットカード
K003149,2024-09-30,C0136,法人,生活用品,トイレットペーパー（12ロール）,419,5,2097,大阪,請求書払い
